ReviewId,SentenceId,TurkerId,Text,Label1,Label2
r48,s7,t8,Extensive experiments demonstrate the usefulness of the approach.,non_actionable,agreement
r48,s8,t8,Pros Useful extension of an important technique backed up by behavioural experiments.,non_actionable,agreement
r48,s9,t8,Cons Does not provide new theory but combines existing ideas in a new manner.,actionable,shortcoming
r48,s0,t16,The idea is an extension of the earlier developed MCMC with people approach where samples are drawn in the latent space of a DCGAN and a BiGAN.,non_actionable,fact
r48,s1,t16,The approach is thoroughly validated using two online behavioural experiments.,non_actionable,fact
r48,s2,t16,Clarity The rationale is clear and the results are straightforward to interpret.,non_actionable,agreement
r48,s3,t16,In Section 4.2.1 statements on resemblance and closeness to mean faces could be tested.,actionable,suggestion
r48,s4,t16,The final sentence probably relates back to the CI approach.,non_actionable,fact
r48,s5,t16,Originality The approach is a straightforward extension of the MCMCP approach using generative models.,non_actionable,fact
r48,s6,t16,Significance The approach improves on previous category estimation approaches by embracing the expressiveness of recent generative models.,non_actionable,fact
r48,s7,t16,Extensive experiments demonstrate the usefulness of the approach.,non_actionable,agreement
r48,s8,t16,Pros Useful extension of an important technique backed up by behavioural experiments.,non_actionable,agreement
r48,s9,t16,Cons Does not provide new theory but combines existing ideas in a new manner.,actionable,shortcoming
r48,s0,t10,The idea is an extension of the earlier developed MCMC with people approach where samples are drawn in the latent space of a DCGAN and a BiGAN.,non_actionable,other
r48,s1,t10,The approach is thoroughly validated using two online behavioural experiments.,actionable,agreement
r48,s2,t10,Clarity The rationale is clear and the results are straightforward to interpret.,actionable,agreement
r48,s3,t10,In Section 4.2.1 statements on resemblance and closeness to mean faces could be tested.,non_actionable,other
r48,s4,t10,The final sentence probably relates back to the CI approach.,non_actionable,other
r48,s5,t10,Originality The approach is a straightforward extension of the MCMCP approach using generative models.,actionable,agreement
r48,s6,t10,Significance The approach improves on previous category estimation approaches by embracing the expressiveness of recent generative models.,actionable,agreement
r48,s7,t10,Extensive experiments demonstrate the usefulness of the approach.,actionable,agreement
r48,s8,t10,Pros Useful extension of an important technique backed up by behavioural experiments.,actionable,agreement
r48,s9,t10,Cons Does not provide new theory but combines existing ideas in a new manner.,actionable,shortcoming
r68,s0,t10,The idea of enforcing information isolation is brilliant.,actionable,agreement
r68,s1,t10,"Wen, D. Vandyke, N. Mrksic, M. Gasic, L. Rojas-Barahona, P.",non_actionable,other
r68,s2,t10,"If ruled-based systems were sufficient, there would not be a need for statistical dialogue managers.",non_actionable,other
r68,s3,t10,"Figure 1 is missing information (for my likings), like not defined symbols.",actionable,shortcoming
r68,s4,t10,"Also, I would prefer a longer, descriptive and informative label to make the figure as self-explained as possible.",actionable,fact
r68,s5,t10,"""we use 2 transformation matrixes"" -> if you could please provide more details How is equation 2 related to figure 1?",actionable,question
r68,s6,t10,May you make this statement more clearly by adding an equation for example?,actionable,question
r68,s7,t10,"I cannot find Table 1, 2 and 5 referred to in-text.",actionable,shortcoming
r68,s8,t10,Setting generator: You mention the percentage of book and flight not found.,non_actionable,other
r68,s9,t10,"After all, reward seems to play a very important role for the proposed system.",non_actionable,other
r68,s0,t8,The idea of enforcing information isolation is brilliant.,non_actionable,agreement
r68,s1,t8,"Wen, D. Vandyke, N. Mrksic, M. Gasic, L. Rojas-Barahona, P.",non_actionable,other
r68,s2,t8,"If ruled-based systems were sufficient, there would not be a need for statistical dialogue managers.",non_actionable,fact
r68,s3,t8,"Figure 1 is missing information (for my likings), like not defined symbols.",actionable,shortcoming
r68,s4,t8,"Also, I would prefer a longer, descriptive and informative label to make the figure as self-explained as possible.",actionable,suggestion
r68,s5,t8,"""we use 2 transformation matrixes"" -> if you could please provide more details How is equation 2 related to figure 1?",actionable,suggestion
r68,s6,t8,May you make this statement more clearly by adding an equation for example?,actionable,suggestion
r68,s7,t8,"I cannot find Table 1, 2 and 5 referred to in-text.",actionable,shortcoming
r68,s8,t8,Setting generator: You mention the percentage of book and flight not found.,non_actionable,fact
r68,s9,t8,"After all, reward seems to play a very important role for the proposed system.",non_actionable,fact
r68,s0,t13,The idea of enforcing information isolation is brilliant.,non_actionable,agreement
r68,s1,t13,"Wen, D. Vandyke, N. Mrksic, M. Gasic, L. Rojas-Barahona, P.",non_actionable,other
r68,s2,t13,"If ruled-based systems were sufficient, there would not be a need for statistical dialogue managers.",non_actionable,fact
r68,s3,t13,"Figure 1 is missing information (for my likings), like not defined symbols.",actionable,shortcoming
r68,s4,t13,"Also, I would prefer a longer, descriptive and informative label to make the figure as self-explained as possible.",actionable,shortcoming
r68,s5,t13,"""we use 2 transformation matrixes"" -> if you could please provide more details How is equation 2 related to figure 1?",actionable,shortcoming
r68,s6,t13,May you make this statement more clearly by adding an equation for example?,actionable,shortcoming
r68,s7,t13,"I cannot find Table 1, 2 and 5 referred to in-text.",actionable,shortcoming
r68,s8,t13,Setting generator: You mention the percentage of book and flight not found.,non_actionable,other
r68,s9,t13,"After all, reward seems to play a very important role for the proposed system.",non_actionable,fact
r68,s0,t20,The idea of enforcing information isolation is brilliant.,non_actionable,agreement
r68,s1,t20,"Wen, D. Vandyke, N. Mrksic, M. Gasic, L. Rojas-Barahona, P.",non_actionable,other
r68,s2,t20,"If ruled-based systems were sufficient, there would not be a need for statistical dialogue managers.",non_actionable,fact
r68,s3,t20,"Figure 1 is missing information (for my likings), like not defined symbols.",actionable,shortcoming
r68,s4,t20,"Also, I would prefer a longer, descriptive and informative label to make the figure as self-explained as possible.",actionable,suggestion
r68,s5,t20,"""we use 2 transformation matrixes"" -> if you could please provide more details How is equation 2 related to figure 1?",actionable,question
r68,s6,t20,May you make this statement more clearly by adding an equation for example?,actionable,question
r68,s7,t20,"I cannot find Table 1, 2 and 5 referred to in-text.",actionable,shortcoming
r68,s8,t20,Setting generator: You mention the percentage of book and flight not found.,actionable,shortcoming
r68,s9,t20,"After all, reward seems to play a very important role for the proposed system.",non_actionable,fact
r68,s0,t31,The idea of enforcing information isolation is brilliant.,non_actionable,agreement
r68,s1,t31,"Wen, D. Vandyke, N. Mrksic, M. Gasic, L. Rojas-Barahona, P.",non_actionable,other
r68,s2,t31,"If ruled-based systems were sufficient, there would not be a need for statistical dialogue managers.",non_actionable,fact
r68,s3,t31,"Figure 1 is missing information (for my likings), like not defined symbols.",actionable,shortcoming
r68,s4,t31,"Also, I would prefer a longer, descriptive and informative label to make the figure as self-explained as possible.",actionable,suggestion
r68,s5,t31,"""we use 2 transformation matrixes"" -> if you could please provide more details How is equation 2 related to figure 1?",actionable,suggestion
r68,s6,t31,May you make this statement more clearly by adding an equation for example?,actionable,question
r68,s7,t31,"I cannot find Table 1, 2 and 5 referred to in-text.",actionable,shortcoming
r68,s8,t31,Setting generator: You mention the percentage of book and flight not found.,non_actionable,fact
r68,s9,t31,"After all, reward seems to play a very important role for the proposed system.",non_actionable,fact
r114,s0,t20,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,fact
r114,s1,t20,"It reformulates the non-convex optimization problem in (Aghasi et al., 2016) as a difference of convex (DC) problem, which can be solved quite efficiently using the DCA algorithm (Tao and An, 1997).",non_actionable,fact
r114,s2,t20,"The contribution is valuable since the complexity is significantly reduced, but there are many syntax errors and the accuracy of the model is not satisfactory.",non_actionable,shortcoming
r114,s3,t20,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,fact
r114,s4,t20,"The proposed algorithm is an improvement of Net-Trim (Aghasi et al., 2016), which is to enforce the weights to be sparse.",non_actionable,fact
r114,s5,t20,"The complexity of the proposed algorithm is much lower than Net-Trim and its fast version LOBS (Dong et al., 2017).",non_actionable,fact
r114,s6,t20,"The authors also analyze the generalization error bound of DNN after pruning based on the work of (Sokolic et al., 2017).",non_actionable,fact
r114,s7,t20,"Although the main idea is clearly presented, there are many syntax errors and I suggest the authors carefully checking the manuscript.",actionable,suggestion
r114,s8,t20,"1.	There are many syntax errors, e.g., “Closer to our approach recently in Aghasi et al. (2016) the authors”, “an cheap pruning algorithm”, etc.",actionable,shortcoming
r114,s9,t20,"For example, the accuracy drops from 95.2% to 91% compared with Net-Trim in the LeNet-5 model and from 80.5% to 74.6% compared with LOBS in the CifarNet model.",non_actionable,fact
r114,s0,t10,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,other
r114,s1,t10,"It reformulates the non-convex optimization problem in (Aghasi et al., 2016) as a difference of convex (DC) problem, which can be solved quite efficiently using the DCA algorithm (Tao and An, 1997).",non_actionable,other
r114,s2,t10,"The contribution is valuable since the complexity is significantly reduced, but there are many syntax errors and the accuracy of the model is not satisfactory.",non_actionable,shortcoming
r114,s3,t10,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,other
r114,s4,t10,"The proposed algorithm is an improvement of Net-Trim (Aghasi et al., 2016), which is to enforce the weights to be sparse.",actionable,agreement
r114,s5,t10,"The complexity of the proposed algorithm is much lower than Net-Trim and its fast version LOBS (Dong et al., 2017).",non_actionable,other
r114,s6,t10,"The authors also analyze the generalization error bound of DNN after pruning based on the work of (Sokolic et al., 2017).",non_actionable,other
r114,s7,t10,"Although the main idea is clearly presented, there are many syntax errors and I suggest the authors carefully checking the manuscript.",non_actionable,suggestion
r114,s8,t10,"1.	There are many syntax errors, e.g., “Closer to our approach recently in Aghasi et al. (2016) the authors”, “an cheap pruning algorithm”, etc.",actionable,shortcoming
r114,s9,t10,"For example, the accuracy drops from 95.2% to 91% compared with Net-Trim in the LeNet-5 model and from 80.5% to 74.6% compared with LOBS in the CifarNet model.",actionable,shortcoming
r114,s0,t31,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,fact
r114,s1,t31,"It reformulates the non-convex optimization problem in (Aghasi et al., 2016) as a difference of convex (DC) problem, which can be solved quite efficiently using the DCA algorithm (Tao and An, 1997).",non_actionable,fact
r114,s2,t31,"The contribution is valuable since the complexity is significantly reduced, but there are many syntax errors and the accuracy of the model is not satisfactory.",actionable,shortcoming
r114,s3,t31,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,fact
r114,s4,t31,"The proposed algorithm is an improvement of Net-Trim (Aghasi et al., 2016), which is to enforce the weights to be sparse.",non_actionable,fact
r114,s5,t31,"The complexity of the proposed algorithm is much lower than Net-Trim and its fast version LOBS (Dong et al., 2017).",non_actionable,fact
r114,s6,t31,"The authors also analyze the generalization error bound of DNN after pruning based on the work of (Sokolic et al., 2017).",non_actionable,fact
r114,s7,t31,"Although the main idea is clearly presented, there are many syntax errors and I suggest the authors carefully checking the manuscript.",actionable,shortcoming
r114,s8,t31,"1.	There are many syntax errors, e.g., “Closer to our approach recently in Aghasi et al. (2016) the authors”, “an cheap pruning algorithm”, etc.",actionable,shortcoming
r114,s9,t31,"For example, the accuracy drops from 95.2% to 91% compared with Net-Trim in the LeNet-5 model and from 80.5% to 74.6% compared with LOBS in the CifarNet model.",non_actionable,fact
r114,s0,t8,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,fact
r114,s1,t8,"It reformulates the non-convex optimization problem in (Aghasi et al., 2016) as a difference of convex (DC) problem, which can be solved quite efficiently using the DCA algorithm (Tao and An, 1997).",non_actionable,fact
r114,s2,t8,"The contribution is valuable since the complexity is significantly reduced, but there are many syntax errors and the accuracy of the model is not satisfactory.",actionable,shortcoming
r114,s3,t8,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,actionable,fact
r114,s4,t8,"The proposed algorithm is an improvement of Net-Trim (Aghasi et al., 2016), which is to enforce the weights to be sparse.",non_actionable,agreement
r114,s5,t8,"The complexity of the proposed algorithm is much lower than Net-Trim and its fast version LOBS (Dong et al., 2017).",non_actionable,fact
r114,s6,t8,"The authors also analyze the generalization error bound of DNN after pruning based on the work of (Sokolic et al., 2017).",non_actionable,fact
r114,s7,t8,"Although the main idea is clearly presented, there are many syntax errors and I suggest the authors carefully checking the manuscript.",actionable,suggestion
r114,s8,t8,"1.	There are many syntax errors, e.g., “Closer to our approach recently in Aghasi et al. (2016) the authors”, “an cheap pruning algorithm”, etc.",actionable,shortcoming
r114,s9,t8,"For example, the accuracy drops from 95.2% to 91% compared with Net-Trim in the LeNet-5 model and from 80.5% to 74.6% compared with LOBS in the CifarNet model.",actionable,shortcoming
r114,s0,t16,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,fact
r114,s1,t16,"It reformulates the non-convex optimization problem in (Aghasi et al., 2016) as a difference of convex (DC) problem, which can be solved quite efficiently using the DCA algorithm (Tao and An, 1997).",non_actionable,fact
r114,s2,t16,"The contribution is valuable since the complexity is significantly reduced, but there are many syntax errors and the accuracy of the model is not satisfactory.",actionable,shortcoming
r114,s3,t16,The manuscript mainly presents a cheap pruning algorithm for dense layers of DNNs.,non_actionable,fact
r114,s4,t16,"The proposed algorithm is an improvement of Net-Trim (Aghasi et al., 2016), which is to enforce the weights to be sparse.",non_actionable,fact
r114,s5,t16,"The complexity of the proposed algorithm is much lower than Net-Trim and its fast version LOBS (Dong et al., 2017).",non_actionable,fact
r114,s6,t16,"The authors also analyze the generalization error bound of DNN after pruning based on the work of (Sokolic et al., 2017).",non_actionable,fact
r114,s7,t16,"Although the main idea is clearly presented, there are many syntax errors and I suggest the authors carefully checking the manuscript.",actionable,suggestion
r114,s8,t16,"1.	There are many syntax errors, e.g., “Closer to our approach recently in Aghasi et al. (2016) the authors”, “an cheap pruning algorithm”, etc.",actionable,shortcoming
r114,s9,t16,"For example, the accuracy drops from 95.2% to 91% compared with Net-Trim in the LeNet-5 model and from 80.5% to 74.6% compared with LOBS in the CifarNet model.",actionable,shortcoming
r86,s0,t16,The method is tested on a number of datasets (each used as source and target) and shows good transfer learning performance on each one.,non_actionable,fact
r86,s1,t16,A number of different fine-tuning regimes are explored.,non_actionable,fact
r86,s2,t16,The paper is mostly clear and well-written (though with a few typos that should be fixed).,actionable,shortcoming
r86,s3,t16,Cons/Questions/Suggestions The distinction between the convolutional and fully-connected layers (called “classifiers”) in the approach description (sec,actionable,shortcoming
r86,s4,t16,(This is hinted at by the mention of fully convolutional networks.)  The method could just as easily be applied to learn a task-specific rotation of the fully-connected layer weights.,actionable,suggestion
r86,s5,t16,"A more systematic set of experiments could compare learning the proposed weightings on the first K layers of the network (for K={0, 1, …, N}) and learning independent weights for the latter N-K layers, but I understand this would be a rather large experimental burden.",actionable,fact
r86,s6,t16,"Is this implying that the gradients wrt off-diagonal entries of the controller weight matrix are 0 under the diagonal initialization, hence the off-diagonal entries remain zero after learning?",actionable,question
r86,s7,t16,It’s not immediately clear to me whether this is the case -- it could help to clarify this in the text.,actionable,shortcoming
r86,s8,t16,) The dataset classifier (sec 4.3.4) could be learnt end-to-end by using a softmax output of the dataset classifier as the alpha weighting.,actionable,suggestion
r86,s9,t16,It would be interesting to see how this compares with the hard thresholding method used here.,actionable,suggestion
r86,s0,t10,The method is tested on a number of datasets (each used as source and target) and shows good transfer learning performance on each one.,actionable,agreement
r86,s1,t10,A number of different fine-tuning regimes are explored.,non_actionable,other
r86,s2,t10,The paper is mostly clear and well-written (though with a few typos that should be fixed).,actionable,agreement
r86,s3,t10,Cons/Questions/Suggestions The distinction between the convolutional and fully-connected layers (called “classifiers”) in the approach description (sec,non_actionable,other
r86,s4,t10,(This is hinted at by the mention of fully convolutional networks.)  The method could just as easily be applied to learn a task-specific rotation of the fully-connected layer weights.,non_actionable,other
r86,s5,t10,"A more systematic set of experiments could compare learning the proposed weightings on the first K layers of the network (for K={0, 1, …, N}) and learning independent weights for the latter N-K layers, but I understand this would be a rather large experimental burden.",actionable,suggestion
r86,s6,t10,"Is this implying that the gradients wrt off-diagonal entries of the controller weight matrix are 0 under the diagonal initialization, hence the off-diagonal entries remain zero after learning?",actionable,question
r86,s7,t10,It’s not immediately clear to me whether this is the case -- it could help to clarify this in the text.,actionable,suggestion
r86,s8,t10,) The dataset classifier (sec 4.3.4) could be learnt end-to-end by using a softmax output of the dataset classifier as the alpha weighting.,non_actionable,other
r86,s9,t10,It would be interesting to see how this compares with the hard thresholding method used here.,actionable,suggestion
r86,s0,t27,The method is tested on a number of datasets (each used as source and target) and shows good transfer learning performance on each one.,non_actionable,agreement
r86,s1,t27,A number of different fine-tuning regimes are explored.,non_actionable,fact
r86,s2,t27,The paper is mostly clear and well-written (though with a few typos that should be fixed).,actionable,agreement
r86,s3,t27,Cons/Questions/Suggestions The distinction between the convolutional and fully-connected layers (called “classifiers”) in the approach description (sec,actionable,suggestion
r86,s4,t27,(This is hinted at by the mention of fully convolutional networks.)  The method could just as easily be applied to learn a task-specific rotation of the fully-connected layer weights.,actionable,suggestion
r86,s5,t27,"A more systematic set of experiments could compare learning the proposed weightings on the first K layers of the network (for K={0, 1, …, N}) and learning independent weights for the latter N-K layers, but I understand this would be a rather large experimental burden.",actionable,suggestion
r86,s6,t27,"Is this implying that the gradients wrt off-diagonal entries of the controller weight matrix are 0 under the diagonal initialization, hence the off-diagonal entries remain zero after learning?",non_actionable,question
r86,s7,t27,It’s not immediately clear to me whether this is the case -- it could help to clarify this in the text.,actionable,suggestion
r86,s8,t27,) The dataset classifier (sec 4.3.4) could be learnt end-to-end by using a softmax output of the dataset classifier as the alpha weighting.,actionable,suggestion
r86,s9,t27,It would be interesting to see how this compares with the hard thresholding method used here.,actionable,suggestion
r86,s0,t20,The method is tested on a number of datasets (each used as source and target) and shows good transfer learning performance on each one.,non_actionable,fact
r86,s1,t20,A number of different fine-tuning regimes are explored.,non_actionable,fact
r86,s2,t20,The paper is mostly clear and well-written (though with a few typos that should be fixed).,actionable,suggestion
r86,s3,t20,Cons/Questions/Suggestions The distinction between the convolutional and fully-connected layers (called “classifiers”) in the approach description (sec,non_actionable,fact
r86,s4,t20,(This is hinted at by the mention of fully convolutional networks.)  The method could just as easily be applied to learn a task-specific rotation of the fully-connected layer weights.,non_actionable,shortcoming
r86,s5,t20,"A more systematic set of experiments could compare learning the proposed weightings on the first K layers of the network (for K={0, 1, …, N}) and learning independent weights for the latter N-K layers, but I understand this would be a rather large experimental burden.",actionable,suggestion
r86,s6,t20,"Is this implying that the gradients wrt off-diagonal entries of the controller weight matrix are 0 under the diagonal initialization, hence the off-diagonal entries remain zero after learning?",actionable,question
r86,s7,t20,It’s not immediately clear to me whether this is the case -- it could help to clarify this in the text.,actionable,suggestion
r86,s8,t20,) The dataset classifier (sec 4.3.4) could be learnt end-to-end by using a softmax output of the dataset classifier as the alpha weighting.,actionable,suggestion
r86,s9,t20,It would be interesting to see how this compares with the hard thresholding method used here.,actionable,suggestion
r86,s0,t31,The method is tested on a number of datasets (each used as source and target) and shows good transfer learning performance on each one.,non_actionable,fact
r86,s1,t31,A number of different fine-tuning regimes are explored.,non_actionable,fact
r86,s2,t31,The paper is mostly clear and well-written (though with a few typos that should be fixed).,actionable,shortcoming
r86,s3,t31,Cons/Questions/Suggestions The distinction between the convolutional and fully-connected layers (called “classifiers”) in the approach description (sec,actionable,shortcoming
r86,s4,t31,(This is hinted at by the mention of fully convolutional networks.)  The method could just as easily be applied to learn a task-specific rotation of the fully-connected layer weights.,non_actionable,fact
r86,s5,t31,"A more systematic set of experiments could compare learning the proposed weightings on the first K layers of the network (for K={0, 1, …, N}) and learning independent weights for the latter N-K layers, but I understand this would be a rather large experimental burden.",non_actionable,fact
r86,s6,t31,"Is this implying that the gradients wrt off-diagonal entries of the controller weight matrix are 0 under the diagonal initialization, hence the off-diagonal entries remain zero after learning?",non_actionable,question
r86,s7,t31,It’s not immediately clear to me whether this is the case -- it could help to clarify this in the text.,actionable,suggestion
r86,s8,t31,) The dataset classifier (sec 4.3.4) could be learnt end-to-end by using a softmax output of the dataset classifier as the alpha weighting.,actionable,suggestion
r86,s9,t31,It would be interesting to see how this compares with the hard thresholding method used here.,actionable,suggestion
r59,s0,t16,The model is based on both source/target syntax trees and performs an attentional encoder-decoder style network over the tree structure.,non_actionable,fact
r59,s1,t16,"On the other hand, the whole model structure looks to be easily generalized to other tree-to-tree tasks and might have some potential to contribute this kind of problems.",non_actionable,fact
r59,s2,t16,"First, it is unclear that what the linearization method of the syntax tree is, which could affect the final model accuracy.",actionable,shortcoming
r59,s3,t16,"Second, it is also unclear what the method to generate train/dev/test data is.",actionable,shortcoming
r59,s4,t16,"What is the reasonableness of training such kind of data, or are they already avoided from the data?",actionable,question
r59,s5,t16,"Since any CoffeeScript programs can be compiled into the corresponding Javascript programs, we should assume that CoffeeScript is the only subset of Javascript (without physical difference of syntax), and this translation task may never capture the whole tendency of Javascript.",actionable,shortcoming
r59,s6,t16,"If authors were interested in the tendency of real program translation task, they should arrange the experiment by collecting parallel corpora between some unrelated programming languages using resources in the real world.",actionable,suggestion
r59,s7,t16,"Probably we can suppress the range of each attention by introducing some prior knowledge about syntax trees (e.g., only paying attention to the descendants in a specific subtree).",actionable,suggestion
r59,s8,t16,"Suggestion: After capturing the motivation of the task, I suspect that the traditional tree-to-tree (also X-to-tree) ""statistical"" machine translation methods still can also work correctly in this task.",actionable,suggestion
r59,s9,t16,"Although it is not necessary, it would like to apply those methods to this task as another baseline if authors are interested in.",actionable,suggestion
r59,s0,t31,The model is based on both source/target syntax trees and performs an attentional encoder-decoder style network over the tree structure.,non_actionable,fact
r59,s1,t31,"On the other hand, the whole model structure looks to be easily generalized to other tree-to-tree tasks and might have some potential to contribute this kind of problems.",non_actionable,fact
r59,s2,t31,"First, it is unclear that what the linearization method of the syntax tree is, which could affect the final model accuracy.",actionable,shortcoming
r59,s3,t31,"Second, it is also unclear what the method to generate train/dev/test data is.",actionable,shortcoming
r59,s4,t31,"What is the reasonableness of training such kind of data, or are they already avoided from the data?",non_actionable,question
r59,s5,t31,"Since any CoffeeScript programs can be compiled into the corresponding Javascript programs, we should assume that CoffeeScript is the only subset of Javascript (without physical difference of syntax), and this translation task may never capture the whole tendency of Javascript.",non_actionable,fact
r59,s6,t31,"If authors were interested in the tendency of real program translation task, they should arrange the experiment by collecting parallel corpora between some unrelated programming languages using resources in the real world.",actionable,suggestion
r59,s7,t31,"Probably we can suppress the range of each attention by introducing some prior knowledge about syntax trees (e.g., only paying attention to the descendants in a specific subtree).",actionable,suggestion
r59,s8,t31,"Suggestion: After capturing the motivation of the task, I suspect that the traditional tree-to-tree (also X-to-tree) ""statistical"" machine translation methods still can also work correctly in this task.",actionable,suggestion
r59,s9,t31,"Although it is not necessary, it would like to apply those methods to this task as another baseline if authors are interested in.",non_actionable,other
r59,s0,t10,The model is based on both source/target syntax trees and performs an attentional encoder-decoder style network over the tree structure.,non_actionable,other
r59,s1,t10,"On the other hand, the whole model structure looks to be easily generalized to other tree-to-tree tasks and might have some potential to contribute this kind of problems.",non_actionable,other
r59,s2,t10,"First, it is unclear that what the linearization method of the syntax tree is, which could affect the final model accuracy.",actionable,shortcoming
r59,s3,t10,"Second, it is also unclear what the method to generate train/dev/test data is.",actionable,shortcoming
r59,s4,t10,"What is the reasonableness of training such kind of data, or are they already avoided from the data?",actionable,question
r59,s5,t10,"Since any CoffeeScript programs can be compiled into the corresponding Javascript programs, we should assume that CoffeeScript is the only subset of Javascript (without physical difference of syntax), and this translation task may never capture the whole tendency of Javascript.",actionable,shortcoming
r59,s6,t10,"If authors were interested in the tendency of real program translation task, they should arrange the experiment by collecting parallel corpora between some unrelated programming languages using resources in the real world.",actionable,suggestion
r59,s7,t10,"Probably we can suppress the range of each attention by introducing some prior knowledge about syntax trees (e.g., only paying attention to the descendants in a specific subtree).",actionable,suggestion
r59,s8,t10,"Suggestion: After capturing the motivation of the task, I suspect that the traditional tree-to-tree (also X-to-tree) ""statistical"" machine translation methods still can also work correctly in this task.",actionable,agreement
r59,s9,t10,"Although it is not necessary, it would like to apply those methods to this task as another baseline if authors are interested in.",actionable,suggestion
r59,s0,t27,The model is based on both source/target syntax trees and performs an attentional encoder-decoder style network over the tree structure.,non_actionable,fact
r59,s1,t27,"On the other hand, the whole model structure looks to be easily generalized to other tree-to-tree tasks and might have some potential to contribute this kind of problems.",non_actionable,shortcoming
r59,s2,t27,"First, it is unclear that what the linearization method of the syntax tree is, which could affect the final model accuracy.",non_actionable,shortcoming
r59,s3,t27,"Second, it is also unclear what the method to generate train/dev/test data is.",non_actionable,shortcoming
r59,s4,t27,"What is the reasonableness of training such kind of data, or are they already avoided from the data?",non_actionable,question
r59,s5,t27,"Since any CoffeeScript programs can be compiled into the corresponding Javascript programs, we should assume that CoffeeScript is the only subset of Javascript (without physical difference of syntax), and this translation task may never capture the whole tendency of Javascript.",non_actionable,fact
r59,s6,t27,"If authors were interested in the tendency of real program translation task, they should arrange the experiment by collecting parallel corpora between some unrelated programming languages using resources in the real world.",actionable,suggestion
r59,s7,t27,"Probably we can suppress the range of each attention by introducing some prior knowledge about syntax trees (e.g., only paying attention to the descendants in a specific subtree).",actionable,suggestion
r59,s8,t27,"Suggestion: After capturing the motivation of the task, I suspect that the traditional tree-to-tree (also X-to-tree) ""statistical"" machine translation methods still can also work correctly in this task.",actionable,suggestion
r59,s9,t27,"Although it is not necessary, it would like to apply those methods to this task as another baseline if authors are interested in.",actionable,suggestion
r59,s0,t20,The model is based on both source/target syntax trees and performs an attentional encoder-decoder style network over the tree structure.,non_actionable,fact
r59,s1,t20,"On the other hand, the whole model structure looks to be easily generalized to other tree-to-tree tasks and might have some potential to contribute this kind of problems.",non_actionable,fact
r59,s2,t20,"First, it is unclear that what the linearization method of the syntax tree is, which could affect the final model accuracy.",actionable,shortcoming
r59,s3,t20,"Second, it is also unclear what the method to generate train/dev/test data is.",actionable,shortcoming
r59,s4,t20,"What is the reasonableness of training such kind of data, or are they already avoided from the data?",actionable,question
r59,s5,t20,"Since any CoffeeScript programs can be compiled into the corresponding Javascript programs, we should assume that CoffeeScript is the only subset of Javascript (without physical difference of syntax), and this translation task may never capture the whole tendency of Javascript.",non_actionable,fact
r59,s6,t20,"If authors were interested in the tendency of real program translation task, they should arrange the experiment by collecting parallel corpora between some unrelated programming languages using resources in the real world.",actionable,suggestion
r59,s7,t20,"Probably we can suppress the range of each attention by introducing some prior knowledge about syntax trees (e.g., only paying attention to the descendants in a specific subtree).",actionable,suggestion
r59,s8,t20,"Suggestion: After capturing the motivation of the task, I suspect that the traditional tree-to-tree (also X-to-tree) ""statistical"" machine translation methods still can also work correctly in this task.",actionable,suggestion
r59,s9,t20,"Although it is not necessary, it would like to apply those methods to this task as another baseline if authors are interested in.",actionable,suggestion
r40,s0,t16,The model is evaluated on the following tasks: * Qualitative results on denoising and one-shot generation using the Omniglot dataset.,non_actionable,fact
r40,s1,t16,* Qualitative results on sampling from the model using the CIFAR dataset.,non_actionable,fact
r40,s2,t16,Doing so will help better understand what is gained from using retaining a probabilistic form of memory versus a determinstic memory indexed with attention as in [Li et. al].,non_actionable,fact
r40,s3,t16,It would be interesting to see how well the model performs in the limiting case of T=1.,actionable,suggestion
r40,s4,t16,The text states that the model was trained where each observation in an episode comprised randomly sampled datapoints.,non_actionable,fact
r40,s5,t16,"At test time, (if I understand correctly, please correct me if I haven't), the model is evaluated by having multiple copies of the same test point within an episode.",non_actionable,fact
r40,s6,t16,"If so, doesn't that correspond to evaluating the model under a different generative assumption?",actionable,question
r40,s7,t16,"This seems at odds with models, such as DRAW, evaluate the likelihood -- once at the end of the generative drawing process.",non_actionable,fact
r40,s8,t16,What is the per-pixel likelihood obtained on the CIFAR dataset and what is the likelihood on a model where T=1 (for omniglot/cifar)?,actionable,question
r40,s9,t16,"For the denoising comparison, how do the results compare to those obtained if you simulate a Markov Chain (sample latent state conditioned on noisy image, sample latent state, sample denoised observation, repeat using denoised observation) using a VAE?",actionable,question
r40,s0,t10,The model is evaluated on the following tasks: * Qualitative results on denoising and one-shot generation using the Omniglot dataset.,non_actionable,other
